"eventId","Week","Year","Tour","EventName","Winner","WinnerPts","playerId","WorldRating","HomeRating","FieldStrength"
3960,8,2008,"USA","Mayakoba Golf Classic","Brian Gay",24,5951,22,,22
3961,9,2008,"USA","The Honda Classic","Ernie Els",48,874,285,19,304
3962,10,2008,"USA","PODS Championship","Sean O'Hair",52,7626,347,25,372
3963,11,2008,"USA","Arnold Palmer Invitational","Tiger Woods",62,5321,477,48,525
3964,12,2008,"WGC","WGC - CA Championship","Geoff Ogilvy",76,5698,729,72,801
3965,12,2008,"USA","Puerto Rico Open","Greg Kraft",24,5049,19,,19
3966,13,2008,"USA","Zurich Classic of New Orleans","Andres Romero",46,7751,263,21,284
3967,14,2008,"USA","Shell Houston Open","Johnson Wagner",52,7927,336,31,367
3969,16,2008,"USA","Verizon Heritage","Boo Weekley",54,7403,362,29,391
3970,17,2008,"USA","EDS Byron Nelson Championship","Adam Scott",44,6430,234,19,253
3971,18,2008,"USA","Wachovia Championship","Anthony Kim",66,11641,519,54,573
3972,19,2008,"USA","The PLAYERS Championship","Sergio Garcia",80,5689,713,67,780
3973,20,2008,"USA","AT&T Classic","Ryuji Imada",26,6414,105,8,113
3974,21,2008,"USA","Crowne Plaza Invitational","Phil Mickelson",54,1547,357,34,391
3975,22,2008,"USA","The Memorial Tournament","Kenny Perry",62,604,459,44,503
3976,23,2008,"USA","Stanford St. Jude Championship","Justin Leonard",44,5603,226,25,251
3977,24,2008,"MAJ","U.S. Open","Tiger Woods",100,5321,755,74,829
3978,25,2008,"USA","Travelers Championship","Stewart Cink",36,5665,180,14,194
3979,26,2008,"USA","Buick Open","Kenny Perry",34,604,156,14,170
3980,27,2008,"USA","AT&T National","Anthony Kim",48,11641,279,19,298
3981,28,2008,"USA","John Deere Classic","Kenny Perry",32,604,142,14,156
3982,29,2008,"USA","US Bank Championship","Richard S. Johnson",24,1805,48,1,49
3983,30,2008,"USA","RBC Canadian Open","Chez Reavie",30,7961,139,7,146
3984,31,2008,"WGC","WGC - Bridgestone Invitational","Vijay Singh",74,653,666,66,732
3985,31,2008,"USA","Legends Reno-Tahoe Open","Parker McLachlin",24,9168,18,1,19
3986,32,2008,"MAJ","PGA Championship","Padraig Harrington",100,5716,783,66,849
3987,33,2008,"USA","Wyndham Championship","Carl Pettersson",30,7048,131,15,146
3988,34,2008,"USA","The Barclays","Vijay Singh",72,653,621,64,685
3989,35,2008,"USA","Deutsche Bank Championship","Vijay Singh",70,653,603,58,661
3990,36,2008,"USA","BMW Championship","Camilo Villegas",66,9171,518,55,573
3991,38,2008,"USA","Viking Classic","Will Mackenzie",24,7470,53,11,64
3992,39,2008,"USA","THE TOUR Championship","Camilo Villegas",54,9171,349,33,382
3993,40,2008,"USA","Turning Stone Resort Championship","Dustin Johnson",26,12422,98,11,109
3994,41,2008,"USA","Valero Texas Open","Zach Johnson",28,6986,121,11,132
3995,42,2008,"USA","Justin Timberlake Shriners Hospitals for Children Open","Marc Turnesa",34,7627,153,13,166
3996,43,2008,"USA","Frys.com Open","Cameron Beckman",30,3869,130,14,144
3997,44,2008,"USA","Ginn sur Mer Classic","Ryan Palmer",24,7820,79,8,87
3998,45,2008,"USA","Children's Miracle Network Classic","Davis Love III",32,3464,139,17,156
4002,8,2008,"ASA","Sail Open Presented by Jaypee Greens","Mark Brown",14,3486,4,3,7
4003,9,2008,"EUR"|"ASA"|"ANZ","Johnnie Walker Classic","Mark Brown",38,3486,131,70,201
4004,10,2008,"EUR"|"ASA","Maybank Malaysian Open","Arjun Atwal",24,5701,58,44,102
4005,14,2008,"ASA","Philippine Open","Angelo Que",14,7438,2,2,4
4006,16,2008,"EUR"|"ASA","Volvo China Open","Damien McGrane",20,6039,42,32,74
4007,17,2008,"EUR"|"ASA","BMW Asian Open","Darren Clarke",32,3523,96,69,165
4008,18,2008,"ASA","GS Caltex Maekyung Open","Innchoon Hwang",14,10078,,,
4009,19,2008,"JPN"|"ASA","Pine Valley Beijing Open","Hiroyuki Fujita",16,5599,10,8,18
4011,23,2008,"ASA","Bangkok Airways Open","Thaworn Wiratchant",14,3602,6,5,11
4012,34,2008,"ASA","Brunei Open","Rick Kulacz",14,10839,1,1,2
4013,35,2008,"ASA","Pertamina Indonesia President Invitational","Scott Hend",14,1888,3,2,5
4014,38,2008,"ASA","Mercuries Taiwan Masters","Lu Wen-Teh",14,3811,4,3,7
4017,41,2008,"ASA","Hero Honda Indian Open","Liang Wen-chong",14,6470,13,10,23
4018,42,2008,"ASA","Midea China Classic","Seungyul Noh",14,11117,4,3,7
4019,43,2008,"ASA","Macau Open","David Gleeson",14,5898,3,2,5
4020,44,2008,"ASA","Iskandar Johor Open","Retief Goosen",14,4884,11,8,19
4024,50,2008,"ASA","Johnnie Walker Cambodian Open","Thongchai Jaidee",14,5973,2,2,4
4025,51,2008,"ASA","Volvo Masters of Asia","Lam Chih Bing",20,7043,30,23,53
4026,47,2007,"ASA","Hana Bank Vietnam Masters","Chapchai Nirat",14,9985,4,3,7
4027,48,2007,"CHA","Abierto del Litoral Personal","Miguel Angel Rodriguez",12,8568,24,1,25
4028,49,2007,"CHA","102nd Abierto Visa de la Republica","Marco Ruiz",12,7755,25,2,27
4029,2,2008,"EUR"|"AFR","Joburg Open","Richard Sterne",20,7049,17,13,30
4030,4,2008,"WEB","Movistar Panama Championship","Scott Dunlap",14,3346,,,
4031,4,2008,"AFR","Dimension Data Pro-Am","James Kamte",14,8271,1,1,2
4032,5,2008,"WEB","Mexico Open","Jarrod Lyle",14,8392,,,
4033,5,2008,"AFR","Nashua Masters","Marc Cayeux",14,5904,,,
4034,6,2008,"AFR","Africa Open Golf Challenge","Shaun Norris",14,7677,,,
4035,7,2008,"EUR"|"ASA","Enjoy Jakarta Astro Indonesia Open","Felipe Aguilar",20,8135,21,16,37
4036,7,2008,"WEB"|"ANZ","HSBC NZ PGA Championship","Darron Stiles",12,6401,3,2,5
4037,7,2008,"AFR","Vodacom Championship","James Kingston",14,2931,9,7,16
4038,8,2008,"WEB"|"ANZ","The Moonah Classic","Ewan Porter",16,7485,3,2,5
4039,8,2008,"AFR","Telkom PGA Championship","Louis Oosthuizen",14,7672,12,9,21
4040,10,2008,"CHA","Tusker Kenya Open","Iain Pyman",12,5609,,,
4041,12,2008,"ASA","Asian Tour International","Lin Wen-Tang",14,6433,6,5,11
4042,13,2008,"WEB","Chitimacha Louisiana Open","Gavin Coles",14,4863,4,3,7
4043,13,2008,"CHA","Abierto del Centro","Estanislao Goya",12,10877,11,5,16
4044,14,2008,"CHA","103 Abierto VISA de la Republica","Antti Ahokas",12,11897,1,1,2
4045,15,2008,"CHA","ll Club Colombia Masters","Wil Besseling",12,9413,,,
4046,16,2008,"WEB","Athens Regional Foundation Classic","Robert Damron",14,5919,1,1,2
4047,16,2008,"JPN","Token Homemate Cup","Katsumasa Miyamoto",16,5791,25,19,44
4048,14,2008,"WEB","Livermore Valley Wine Country Championship","Aron Price",14,9772,3,2,5
4049,17,2008,"WEB","Henrico County Open","Greg Chalmers",14,5625,2,2,4
4050,17,2008,"CHA","AGF-Allianz Open Côtes d'Armour Bretagne","Joakim Haeggman",12,4358,,,
4051,17,2008,"JPN","Tsuruya Open","S.K. Ho",16,7307,24,18,42
4052,17,2008,"CAN","Corona Mazatlan Mexican PGA Championship","John Ellis",6,8481,,,
4055,18,2008,"WEB","South Georgia Classic","Bryan DeCorso",14,7446,2,2,4
4056,18,2008,"CHA","Banque Populaire Moroccan Classic","Michael Hoey",12,7303,,,
4057,18,2008,"JPN","The Crowns","Tomohiro Kondo",16,6625,22,17,39
4059,19,2008,"WEB","Fort Smith Classic","Colt Knost",14,12149,,,
4060,20,2008,"WEB","BMW Charity Pro-Am","David Mathis",14,7149,2,2,4
4061,20,2008,"JPN","Japan PGA Championship","Shingo Katayama",16,3770,26,20,46
4062,21,2008,"WEB","Melwood Prince George's County Open","Jeff Klauk",14,7098,2,2,4
4063,21,2008,"CHA","DHL Wroclaw Open","Gary Clark",12,5650,,,
4064,21,2008,"JPN","Munsingwear Open KSB Cup","Hideto Tanihara",16,7046,28,21,49
4065,22,2008,"WEB","Bank of America Open","Kris Blanks",14,7185,2,2,4
4066,22,2008,"CHA","Oceânico Group Pro-Am Challenge","Alessandro Tadini",12,7001,,,
4067,22,2008,"JPN","Mitsubishi Diamond Cup Golf","Prayad Marksaeng",18,3990,30,23,53
4068,23,2008,"WEB","The Rex Hospital Open","Scott Gutschewski",14,7305,,,
4069,23,2008,"CHA","Challenge de España","Andrew McArthur",12,9130,,,
4070,24,2008,"CAN","Times Colonist Open","Daniel Im",6,12971,,,
4071,25,2008,"WEB","Knoxville Open","Jarrod Lyle",14,8392,2,2,4
4072,25,2008,"CHA","Telenet Trophy","David Horsey",12,11230,,,
4073,24,2008,"CHA","SK Golf Challenge","Simon Robinson",12,10544,1,,1
4074,25,2008,"JPN","Gate Way To The Open Mizuno Open Yomiuri Classic","Prayad Marksaeng",16,3990,10,8,18
4075,25,2008,"CAN","Greater Vancouver Charity Classic","Adam Speirs",6,7736,,,
4076,26,2008,"WEB","Ford Wayne Gretzky Classic","Justin Hicks",14,9166,2,2,4
4077,26,2008,"CHA","Scottish Challenge","Taco Remkes",12,10678,,,
4078,26,2008,"CAN","ATB Financial Classic","Dustin Risdon",6,8044,,,
4079,27,2008,"CHA","AGF-Allianz EurOpen de Lyon","David Horsey",12,11230,,,
4080,27,2008,"CAN","Saskatchewan Open","Josh Geary",6,9903,,,
4081,28,2008,"WEB","Nationwide Tour Players Cup","Rick Price",14,6682,2,2,4
4082,28,2008,"CHA","Credit Suisse Challenge","Rafael Cabrera Bello",12,7457,,,
4083,28,2008,"CAN","TELUS Edmonton Open","John Ellis",6,8481,,,
4084,29,2008,"WEB","Price Cutter Charity Championship","Colt Knost",14,12149,1,1,2
4085,29,2008,"CHA","MAN NÖ Open","Andre Bossert",12,4463,1,1,2
4086,29,2008,"CAN","Canadian Tour Players Cup","Wes Heffernan",6,6884,,,
4087,30,2008,"WEB","Nationwide Children's Hospital Invitational","Bill Lunde",14,7962,2,2,4
4088,30,2008,"CHA","SWALEC Wales Challenge","Michael McGeady",12,11113,1,1,2
4089,30,2008,"JPN","Nagashima Shigeo INVITATIONAL SEGA SAMMY Cup","Jeev Milkha Singh",16,3831,21,16,37
4090,27,2008,"JPN","UBS Japan Golf Tour Championship Shishido Hills","Hidemasa Hoshino",16,6001,28,21,49
4091,31,2008,"WEB","Cox Classic","Ryan Hietala",14,6412,1,1,2
4092,31,2008,"CHA","Challenge of Ireland","Andrew Tampion",12,7707,1,1,2
4093,31,2008,"JPN","Sun Chlorella Classic","Takuya Taniguchi",16,7239,20,15,35
4094,32,2008,"WEB","Preferred Health Systems Wichita Open","Scott Piercy",14,7899,1,1,2
4095,32,2008,"CHA","Lexus Open","Jeppe Huldahl",12,8353,,,
4096,33,2008,"WEB","Xerox Classic","Brendon de Jonge",14,8767,2,2,4
4097,33,2008,"CHA","Trophée du Golf Club de Genève","Klas Eriksson",12,5127,1,1,2
4098,33,2008,"CAN","Desjardins Montreal Open","Graham Delaet",6,10252,,,
4099,34,2008,"WEB","Northeast Pennsylvania Classic","Scott Piercy",14,7899,2,2,4
4100,34,2008,"CHA","Ypsilon Golf Challenge","Seve Benson",12,11574,1,1,2
4101,34,2008,"CAN","Jane Rogers Championship of Mississauga","Alex Coe",6,11273,,,
4102,33,2008,"CHA","Vodafone Challenge","Richie Ramsay",12,11396,,,
4103,35,2008,"CHA","ECCO Tour Championship","Antti Ahokas",12,11897,1,1,2
4104,35,2008,"JPN","KBC Augusta","Shintaro Kai",16,8245,20,15,35
4105,35,2008,"CAN","Seaforth Country Classic","Kent Eger",6,8126,,,
4106,36,2008,"WEB","Utah Championship","Brendon Todd",14,12425,,,
4107,36,2008,"CHA","The Dubliner Challenge","Mark F Haastrup",12,7952,,,
4108,36,2008,"JPN","Fujisankei Classic","Toyokazu Fujishima",16,7647,22,17,39
4109,36,2008,"CAN","Canadian Tour Championship","Tom Stankowski",6,6748,,,
4110,37,2008,"WEB","Albertsons Boise Open","Chris Tidland",14,5687,1,1,2
4111,37,2008,"CHA","Qingdao Golf Open","Gareth Maybin",12,11525,1,1,2
4112,38,2008,"WEB","Oregon Classic","Matt Bettencourt",14,7835,2,2,4
4113,38,2008,"CHA","Kazakhstan Open","Gary Lockerbie",12,10547,3,2,5
4114,38,2008,"JPN","ANA Open","Azuma Yano",16,7045,14,11,25
4115,39,2008,"JPN"|"ASA","Asia-Pacific Panasonic Open","Hideto Tanihara",20,7046,41,31,72
4116,40,2008,"CHA","AGF-Allianz Open de Toulouse","Richie Ramsay",12,11396,2,2,4
4117,40,2008,"JPN","Coca-Cola Tokai Classic","Toshinori Muto",20,7936,42,32,74
4118,40,2008,"ASA","Kolon-Hana Bank 51st Korea Open","Sangmoon Bae",18,10081,35,21,56
4119,41,2008,"JPN","Canon Open","Makoto Inoue",16,6992,26,20,46
4120,41,2008,"WEB","WNB Golf Classic","Marc Leishman",14,7649,2,2,4
4121,42,2008,"CHA","Margara Diehl-Ako Platinum Open","Taco Remkes",12,10678,4,3,7
4122,42,2008,"JPN","Japan Open Golf Championship","Shingo Katayama",32,3770,23,17,40
4123,42,2008,"WEB","Chattanooga Classic","Arjun Atwal",14,5701,2,2,4
4124,43,2008,"WEB","Miccosukee Championship","D.A. Points",14,6761,4,3,7
4125,43,2008,"CHA","Apulia San Domenico Grand Final","Estanislao Goya",12,10877,4,3,7
4126,43,2008,"JPN","Bridgestone Open","Azuma Yano",16,7045,26,20,46
4127,44,2008,"JPN","mynavi ABC Championship","Ryo Ishikawa",16,12232,19,14,33
4128,45,2008,"WEB","Nationwide Tour Championship","Matt Bettencourt",20,7835,3,2,5
4129,45,2008,"JPN","The Championship by Lexus","S.K. Ho",18,7307,31,23,54
4131,46,2008,"JPN","Mitsui Sumitomo VISA Taiheiyo Masters","Shingo Katayama",22,3770,48,36,84
4132,47,2008,"JPN","Dunlop Phoenix Tournament","Prayad Marksaeng",36,3990,111,74,185
4133,47,2008,"EUR"|"ASA","UBS Hong Kong Open","Lin Wen-Tang",32,6433,103,60,163
4134,48,2008,"JPN","Casio World Open","Koumei Oda",18,7940,31,23,54
4135,49,2008,"JPN","Golf Nippon Series JT Cup","Jeev Milkha Singh",24,3831,52,39,91
4136,49,2008,"ASA","Hana Bank Vietnam Masters","Thongchai Jaidee",14,5973,3,2,5
4138,50,2008,"EUR"|"AFR","The Alfred Dunhill Championship","Richard Sterne",24,7049,57,7,64
4140,51,2008,"EUR"|"AFR","South African Open Championship","Richard Sterne",40,7049,145,67,212
4141,15,2008,"CAN","Spring International Pres. by Foster Farms Dairy","Spencer Levin",6,8199,,,
4142,16,2008,"CAN","Stockton Sports Commission Classic Pres. By City of Stockton","John Ellis",6,8481,,,
4143,20,2008,"CAN","Iberostar Riviera Maya Open","Daniel Im",6,12971,,,
4144,20,2008,"CHA","Piemonte Open","Seve Benson",12,11574,,,
4145,21,2008,"CAN","La Loma San Luis Potosi Open","Russell Surber",6,9200,,,
4146,26,2008,"ASA","Singha Thailand PGA Championship","Joongkyung Mo",14,5940,5,4,9
4147,30,2008,"EUR","Inteco Russian Open","Mikael Lundberg",24,4718,5,,5
4148,32,2008,"ASA","Worldwide Selangor Masters","Ben Leong",14,8612,2,2,4
4149,48,2008,"CAN","Sport Frances Open","Rafael Gomez",6,7747,,,
4150,49,2008,"CAN","Argentina Masters","Fabian Gomez",14,8571,20,15,35
4151,50,2008,"CAN","Costa Rica Classic","Mauricio Molina",6,6143,,,
4152,45,2008,"EUR"|"ASA"|"ANZ"|"AFR","HSBC Champions","Sergio Garcia",52,5689,337,35,372
4154,48,2008,"EUR"|"ANZ","Sportsbet Australian Masters","Rod Pampling",22,5668,44,33,77
4156,2,2009,"EUR"|"AFR","Joburg Open","Anders Hansen",20,5724,31,9,40
4157,3,2009,"EUR","The Abu Dhabi Golf Championship","Paul Casey",48,7108,266,48,314
4158,4,2009,"EUR","Commercial Bank Qatar Masters","Alvaro Quiros",54,7886,329,63,392
4159,5,2009,"EUR","Dubai Desert Classic","Rory McIlroy",52,10091,306,63,369
4161,7,2009,"EUR"|"ASA","Maybank Malaysian Open","Anthony Kang",30,6447,82,62,144
4162,8,2009,"EUR"|"ASA"|"ANZ","Johnnie Walker Classic","Danny Lee",32,11826,115,46,161
4163,9,2009,"WGC","WGC - Accenture Match Play","Geoff Ogilvy",76,5698,731,75,806
4164,46,2008,"EUR"|"ASA","Barclays Singapore Open","Jeev Milkha Singh",38,3831,148,61,209
4165,49,2008,"AFR","Nedbank Golf Challenge","Henrik Stenson",34,5994,169,8,177
4166,39,2008,"CHA","The Dutch Futures","Taco Remkes",12,10678,1,1,2
4167,49,2008,"ANZ","Cadbury Schweppes Australian PGA Championship","Geoff Ogilvy",26,5698,62,47,109
4168,50,2008,"ANZ","Australian Open","Tim Clark",32,3849,79,59,138
4169,45,2008,"AFR","MTC Nambia PGA Championship","TC Charamba",14,8279,,,
4170,2,2009,"USA","Mercedes-Benz Championship","Geoff Ogilvy",44,5698,217,36,253
4171,9,2009,"EUR"|"ASA","Enjoy Jakarta Indonesia Open","Thongchai Jaidee",20,5973,28,21,49
4172,11,2009,"WGC","WGC-CA Championship","Phil Mickelson",78,1547,747,75,822
4173,12,2009,"EUR","Madeira Islands Open BPI - Portugal","Estanislao Goya",24,10877,11,2,13
4174,13,2009,"EUR","Open de Andalucia de Golf 09","Soren Kjeldsen",24,6149,72,19,91
4175,14,2009,"EUR","Estoril Open de Portugal","Michael Hoey",24,7303,45,5,50
4176,16,2009,"EUR","Volvo China Open","Scott Strange",18,7478,32,7,39
4177,17,2009,"EUR"|"ASA","Ballantine's Championship","Thongchai Jaidee",32,5973,100,65,165
4178,18,2009,"EUR","Open de Espana","Thomas Levet",24,2141,75,19,94
4179,19,2009,"EUR","Italian Open","Daniel Vancsik",24,6587,50,12,62
4180,20,2009,"EUR","The 3 Irish Open","Shane Lowry",40,13900,170,49,219
4181,21,2009,"EUR","BMW PGA Championship","Paul Casey",64,7108,305,63,368
4182,22,2009,"EUR","The European Open","Christian Cevaer",48,3946,257,56,313
4183,23,2009,"EUR","The Celtic Manor Wales Open","Jeppe Huldahl",24,8353,84,20,104
4184,38,2009,"EUR","Austrian Golf Open","Rafael Cabrera Bello",24,7457,25,6,31
4185,25,2009,"EUR"|"CHA","SAINT-OMER OPEN presented by Neuflize OBC","Christian L Nilsson",18,7319,,,
4186,26,2009,"EUR","BMW International Open","Nick Dougherty",36,6954,166,28,194
4187,27,2009,"EUR","Open de France ALSTOM","Martin Kaymer",44,8117,194,54,248
4188,28,2009,"EUR","The Barclays Scottish Open","Martin Kaymer",54,8117,336,53,389
4189,29,2009,"MAJ","The Open Championship","Stewart Cink",100,5665,751,67,818
4190,30,2009,"EUR","SAS Masters","Ricardo Gonzalez",24,5054,64,11,75
4191,31,2009,"EUR","Moravia Silesia Open presented by ALO Diamonds","Oskar Henningsson",24,9399,45,10,55
4192,32,2009,"WGC","WGC - Bridgestone Invitational","Tiger Woods",76,5321,722,74,796
4194,34,2009,"EUR","The KLM Open","Simon Dyson",24,6436,35,10,45
4195,35,2009,"EUR","Johnnie Walker Championships at Gleneagles","Peter Hedblom",24,4556,49,15,64
4196,36,2009,"EUR"|"ASA","Omega European Masters","Alex Noren",32,10419,125,31,156
4197,37,2009,"EUR","Mercedes-Benz Championship","James Kingston",40,2931,173,45,218
4201,40,2009,"EUR","Alfred Dunhill Links Championship","Simon Dyson",46,6436,217,57,274
4202,41,2009,"EUR","Madrid Masters","Ross McGowan",26,11981,96,20,116
4203,42,2009,"EUR","Portugal Masters","Lee Westwood",46,4052,201,57,258
4204,43,2009,"EUR","CASTELLÓ MASTERS Costa Azahar","Michael Jonzon",28,5218,102,26,128
4206,45,2009,"WGC","WGC-HSBC Champions","Phil Mickelson",66,1547,509,56,565
4207,46,2009,"EUR"|"ASA","UBS Hong Kong Open","Gregory Bourdy",44,7932,179,65,244
4208,47,2009,"EUR","DUBAI WORLD CHAMPIONSHIP","Lee Westwood",56,4052,350,58,408
4209,3,2009,"USA","Sony Open in Hawaii","Zach Johnson",44,6986,233,19,252
4210,4,2009,"USA","The 50th Bob Hope Classic hosted by Arnold Palmer","Pat Perez",32,6762,138,15,153
4211,5,2009,"USA","FBR Open","Kenny Perry",54,604,337,42,379
4212,6,2009,"USA","Buick Invitational","Nick Watney",44,7955,223,21,244
4213,7,2009,"USA","AT&T Pebble Beach National Pro-Am","Dustin Johnson",46,12422,247,33,280
4214,8,2009,"USA","Northern Trust Open","Phil Mickelson",62,1547,457,52,509
4215,9,2009,"USA","Mayakoba Golf Classic at Riviera Maya-Cancun","Mark Wilson",24,4107,42,2,44
4216,10,2009,"USA","The Honda Classic","Y.E. Yang",46,6629,248,23,271
4217,11,2009,"USA","Puerto Rico Open presented by Banco Popular","Michael Bradley",24,3582,16,,16
4218,12,2009,"USA","Transitions Championship","Retief Goosen",46,4884,262,22,284
4219,13,2009,"USA","Arnold Palmer Invitational presented by MasterCard","Tiger Woods",60,5321,433,47,480
4220,14,2009,"USA","Shell Houston Open","Paul Casey",62,7108,477,43,520
4221,15,2009,"MAJ","Masters Tournament","Angel Cabrera",100,5717,737,75,812
4222,16,2009,"USA","Verizon Heritage","Brian Gay",48,5951,269,22,291
4223,17,2009,"USA","Zurich Classic of New Orleans","Jerry Kelly",38,5151,190,14,204
4224,18,2009,"USA","Quail Hollow Championship","Sean O'Hair",68,7626,551,61,612
4225,19,2009,"USA","THE PLAYERS Championship","Henrik Stenson",80,5994,752,75,827
4226,20,2009,"USA","Valero Texas Open","Zach Johnson",26,6986,101,9,110
4227,21,2009,"USA","HP Byron Nelson Championship","Rory Sabbatini",44,6283,221,30,251
4228,22,2009,"USA","Crowne Plaza Invitational at Colonial","Steve Stricker",58,4818,395,43,438
4229,23,2009,"USA","the Memorial Tournament presented by Morgan Stanley","Tiger Woods",62,5321,467,53,520
4230,24,2009,"USA","St. Jude Classic Presented by FedEx","Brian Gay",46,5951,233,27,260
4231,25,2009,"MAJ","U.S. Open","Lucas Glover",100,7399,719,72,791
4232,26,2009,"USA","Travelers Championship","Kenny Perry",48,604,261,37,298
4233,27,2009,"USA","AT&T National","Tiger Woods",50,5321,295,34,329
4234,28,2009,"USA","John Deere Classic","Steve Stricker",34,4818,159,10,169
4235,29,2009,"USA","U.S. Bank Championship in Milwaukee","Bo Van Pelt",24,6457,27,,27
4236,30,2009,"USA","RBC Canadian Open","Nathan Green",34,6258,157,17,174
4237,31,2009,"USA","Buick Open","Tiger Woods",36,5321,170,17,187
4238,32,2009,"USA","Legends Reno-Tahoe Open","John Rollins",24,6300,47,1,48
4239,33,2009,"MAJ","PGA Championship","Y.E. Yang",100,6629,801,68,869
4240,34,2009,"USA","Wyndham Championship","Ryan Moore",32,7489,151,12,163
4241,35,2009,"USA","The Barclays","Heath Slocum",70,7170,596,70,666
4242,36,2009,"USA","Deutsche Bank Championship","Steve Stricker",70,4818,581,68,649
4243,37,2009,"USA","BMW Championship","Tiger Woods",68,5321,538,55,593
4244,39,2009,"USA","THE TOUR Championship presented by Coca-Cola","Phil Mickelson",56,1547,379,35,414
4245,40,2009,"USA","Turning Stone Resort Championship","Matt Kuchar",30,6169,131,9,140
4246,42,2009,"USA","Justin Timberlake Shriners Hospitals for Children Open","Martin Laird",40,9586,194,17,211
4247,43,2009,"USA","Frys.com Open","Troy Matteson",28,7954,117,16,133
4249,46,2009,"USA","Children's Miracle Network Classic","Stephen Ames",24,4102,92,7,99
4250,3,2009,"AFR","Africa Open","Retief Goosen",18,4884,33,25,58
